,names_all,name_index,match,Cluster
12587,Ram,12587,"[14656, 6414, 4430, 16214, 15075, 14573, 14834, 575, 10078, 1467, 9409, 7880, 14419, 3954, 7487, 6943, 13341, 5378, 5342, 5349, 9132, 808, 4814, 12663, 11767, 14310, 603, 13939, 9567, 14595, 2809, 1790, 4833, 7363, 5576, 2859, 15795, 17326, 8938, 13563, 5764, 2511, 17749, 4032, 2992, 13320, 7610, 346, 7345, 16161, 13656, 585, 4111, 9743, 6599, 8585, 10703, 8669, 15916, 3490, 14167, 6612, 16561, 12059, 5546, 15245, 10125, 9451, 72, 16698, 12847, 995, 13322, 11813, 11420, 3212, 11596, 1324, 17618, 14995, 6457, 7510, 12332, 11029, 13140, 6226, 2603, 13417, 2708, 11224, 11977, 11196, 12492, 17336, 12484, 6791, 15065, 1227, 16234, 119, 13972, 11353, 6998, 17366, 16911, 16360, 2897, 16894, 14882, 2223, 2766, 528, 15259, 966, 3369, 9335, 12558, 9798, 13389, 2208, 6587, 2559, 7018, 15593, 12440, 1392, 1185, 12244, 10344, 15827, 17591, 6283, 10544, 15807, 14540, 13969, 15194, 9637, 1502, 14859, 3482, 1389, 2819, 6285, 17626, 8205, 12653, 17599, 14213, 8083, 16804, 2673, 13933, 15251, 5534, 9278, 3699, 17753, 14808, 8316, 574, 9358, 16109, 4785, 17154, 14713, 4447, 3749, 8157, 13327, 17524, 3741, 8614, 9516, 7528, 6479, 7773, 673, 4926, 4233, 11945, 4646, 16982, 13845, 9632, 3383, 6253, 8160, 8648, 16022, 9280, 16810, 13394, 8293, 5350, 10316, 2495, 12044, 3599, 7508, 6022, 10782, 12557, 14638, 16572, 13799, 1355, 1145, 17692, 2734, 6148, 8749, 2943, 3407, 2467, 8569, 12647, 11978, 17356, 6434, 8291, 10815, 17329, 16634, 5117, 5597, 10594, 16219, 8807, 6248, 2116, 2848, 6941, 6260, 1691, 6709, 572, 3296, 5937, 5214, 17470, 14088, 11049, 1487, 17263, 7161, 6672, 11644, 14529, 13761, 4592, 6063, 9107, 14832, 12184, 5981, 2213, 729, 4983, 5405, 930, 11747, 2211, 12236, 6282, 12621, 4923, 8699, 15052, 815, 4637, 14479, 16560, 8281, 566, 9846, 16103, 1851, 855, 6584, 16811, 2855, 12597, 3108, 10662, 12641, 17723, 13860, 12672, 5505, 567, 3268, 11505, 12527, 2360, 6829, 691, 473, 5311, 1419, 1957, 10038, 1102, 2214, 6492, 6247, 1396, 16230, 12879, 2300, 9828, 15467, 17350, 3377, 1226, 15168, 13690, 14670, 15140, 4798, 13374, 6268, 6011, 5251, 6909, 11818, 11616, 8125, 11290, 15541, 15190, 4659, 7468, 15114, 12292, 9095, 17607, 13913, 12914, 3784, 16165, 13344, 9458, 34, 9047, 7337, 5082, 852, 5172, 10979, 3987, 3405, 16075, 11578, 9952, 13152, 4372, 15572, 1087, 1350, 15540, 2482, 16152, 15050, 11639, 8180, 2222, 10902, 9431, 11349, 1668, 15861, 7699, 1276, 8167, 10959, 7583, 16306, 11972, 7323, 476, 10607, 9771, 6243, 8407, 5662, 4063, 16824, 12030, 9604, 2500, 4031, 16825, 5217, 5564, 4982, 16451, 2719, 1171, 6913, 708, 1395, 3024, 8177, 941, 13042, 8683, 7664, 15862, 11718, 6648, 15494, 7469, 2865, 6715, 17339, 15625, 10330, 2858, 5607, 14621, 2916, 13471, 7544, 17606, 13649, 14634, 10778, 12560, 2924, 696, 17520, 1708, 1149, 2950, 13779, 4908, 15791, 6051, 5121, 4829, 17376, 13352, 10489, 10234, 6177, 13574, 4604, 8909, 6270, 1099, 4749, 12182, 14805, 9368, 14624, 16801, 16201, 10308, 15561, 6637, 14039, 10823, 5499, 12589, 12346, 2712, 10657, 7864, 7661, 7303, 5600, 7867, 10915, 3494, 12756, 7202, 9501, 14880, 14842, 6871, 10179, 6277, 601, 845, 13378, 1148, 4534, 17678, 5360, 2718, 11891, 14639, 16608, 3307, 17121, 10760, 632, 2888, 14831, 15161, 11496, 3071, 8243, 5618, 16805, 12220, 10018, 6865, 7338, 13880, 7471, 13400, 10041, 4282, 12622, 4940, 12577, 16598, 1952, 12831, 13523, 16068, 13147, 16167, 5204, 13884, 1075, 11845, 16217, 6380, 2372, 12379, 6693, 12083, 7756, 12565, 13661, 3493, 5844, 10802, 16231, 4826, 12898, 13506, 2533, 12084, 14188, 9467, 6082, 4021, 13380, 14087, 5645, 6418, 13332, 6705, 8337, 4992, 596, 6250, 8441, 4020, 14806, 11807, 6001, 6360, 13921, 9940, 6267, 13995, 9924, 9438, 15657, 3602, 3379, 15116, 4671, 3564, 15867, 15068, 9912, 1661, 5412, 15622, 10319, 4106, 7562, 17429, 8584, 10617, 6747, 11340, 2908, 12287, 13865, 12821, 1287, 2923, 13600, 10587, 7319, 741, 1701, 6989, 4011, 1596, 14810, 3406, 17170, 10753, 13966, 7219, 17344, 2196, 10490, 9742, 3856, 5198, 7896, 5640, 8826, 8317, 12556, 16352, 16977, 5379, 7034, 15983, 2647, 11763, 2704, 854, 10639, 9161, 7895, 15859, 4000, 4298, 14196, 17594, 16897, 240, 9587, 9450, 1374, 2671, 15466, 16839, 16235, 10459, 14149, 14429, 3370, 8610, 4100, 1123, 14819, 5708, 8896, 10633, 9588, 9688, 13198, 9492, 5297, 10224, 15689, 10035, 3137, 6278, 5655, 7546, 3452, 11873, 16108, 15987, 9527, 1591, 3339, 1767, 13976, 16077, 3825, 11366, 1431, 5992, 8547, 11772, 8313, 2970, 5889, 15000, 2876, 6758, 13889, 13925, 13491, 8101, 606, 11215, 3509, 8627, 3068, 16249, 15522, 1425, 4672, 16462, 1846, 13781, 13979, 5702, 3213, 11483, 14332, 9942, 16086, 7489, 5218, 2244, 4449, 1375, 6284, 17501, 4397, 15915, 11436, 8286, 3988, 9945, 11794, 7441, 13548, 16659, 1111, 17602, 8430, 10252, 16784, 17049, 6241, 2361, 5811, 16660, 7507, 15520, 775, 10479, 9142, 1066, 16228, 14092, 2499, 8484, 3715, 11248, 4296, 4104, 15247, 2172, 10408, 4101, 9561, 469, 10241, 5199, 14615, 9495, 2733, 11217, 6420, 470, 11547, 16362, 76, 2668, 9999, 13199, 10523, 5990, 12545, 2160, 8159, 4933, 16802, 2386, 7476, 11579, 2210, 14315, 16746, 7952, 17343, 9775, 1025, 11041, 5212, 991, 11811, 4815, 8028, 12606, 11905, 13522, 16472, 16210, 2767, 3412, 14355, 16745, 7488, 12611, 762, 945, 4212, 3918, 9498, 1290, 2498, 13945, 1026, 8396, 14601, 9348, 8151, 4300, 17433, 12150, 42, 7052, 629, 3560, 3510, 1118, 9485, 9824, 10437, 14993, 11816, 12116, 12196, 17799, 17324, 7342, 12612, 7358, 9457, 15696, 1256, 5130, 100, 3040, 9592, 2402, 1703, 931, 5837, 17193, 12979, 6394, 12578, 16308, 17593, 5014, 1393, 12112, 6120, 2680, 8691, 7452, 5555, 9078, 10425, 7098, 12769, 10779, 4022, 9191, 6722, 17287, 3722, 3252, 13405, 11362]",10
12588,Ram Associates,12588,"[16739, 13154, 7751, 13663, 6969, 14920, 488, 12592, 12587, 12985, 8496, 14668, 13770, 14366, 9201, 1309]",15
12589,Ram Charan Co. Private Ltd.,12589,"[1101, 3536, 9677, 1739, 9718, 16886, 3545, 770, 12509, 3225, 15761, 9247, 2345, 5855, 5768, 12595, 14528, 2833, 12017, 6854, 71]",14
12590,Ram Development Gift Centre,12590,"[923, 7067, 11481, 9060, 1514, 12509, 4686, 3133, 16201, 2664]",10
12591,Ram Enterprise Inc.,12591,"[11818, 2554, 14367, 16248, 4346, 3989, 17161, 5285, 1487, 2026, 16562, 4710, 8436, 9992, 3428, 2122, 17504, 8506, 14813, 10697, 15586, 3623, 7913, 8619, 12642, 11871, 11887, 10750, 17600, 17008, 14378, 8183, 7768, 12720, 6470, 7883, 11534, 3046, 13507, 16949, 6695, 16343, 12511, 14214, 12666, 10492, 6034, 16255]",19
12592,Ram International,12592,"[15995, 1353, 1419, 7314, 10806, 13740, 11284, 945, 16567, 7032, 13884, 527, 3566, 12596, 8904, 13950, 5100, 8591, 4112, 1389, 12066, 15604, 16251, 15538, 6864, 16114, 7509, 13650, 1393, 17235, 11340, 11058, 12003, 699, 16810, 11262, 1579, 5619, 6620, 15776, 10442, 3586, 1602, 13595, 5979, 9742, 17319, 7098, 13157, 13333, 14852, 5562, 6498, 3695, 737, 6014, 10430, 1467, 4895, 13097, 5999, 8205, 5645, 566, 3671, 11288, 13881, 5491, 422, 17505, 1311, 16765, 6330, 8330, 355, 8960, 8936, 14076, 9924, 17519, 935, 16795, 6708, 2765, 929, 11986, 15786, 14314, 1094, 11295, 8809, 1712, 2482, 16578, 10194, 9333, 4981, 3306, 7869, 16791, 4471, 15572, 15294, 17830, 2172, 15955, 12025, 10458, 6267, 8876, 628, 17467, 1143, 9717, 6714, 1145, 3765, 5121, 7300, 12831, 5310, 15005, 7439, 13521, 4671, 2916, 15194, 343, 1148, 512, 16111, 2950, 14471, 12675, 7475, 12525, 4098, 6688, 12910, 5256, 256, 2793, 8608, 7437, 12527, 5739, 3229, 12901, 10685, 6301, 12244, 17216, 15697, 2922, 826, 9386, 6252, 7457, 6628, 9850, 16296, 2528, 2650, 7612, 8241, 17129, 17056, 15790, 358, 1621, 10698, 15475, 10317, 5062, 11267, 42, 12401, 6028, 10493, 6590, 16232, 7880, 1614, 10467, 5708, 6251, 10639, 2708, 3404, 15733, 16467, 416, 1445, 13422, 7394, 8855, 2510, 7313, 8101, 10162, 12561, 16897, 6226, 11876, 10079, 17616, 11278, 1109, 15112, 12171, 1192, 11700, 10505, 10198, 3030, 10450, 3385, 16699, 16561, 5647, 16500, 5547, 11987, 11285, 8351, 11279, 5600, 5598, 16235, 5535, 9449, 14760, 2799, 13816, 2740, 6210, 7138, 16249, 11773, 15520, 3845, 854, 5534, 2216, 14372, 1154, 7627, 8410, 9795, 8146, 12559, 7609, 8441, 12582, 1337, 6911, 3918, 13774, 14472, 7318, 10782, 3939, 5688, 12034, 5615, 15227, 10015, 6329, 9277, 13797, 13421, 10868, 6577, 16559, 1616, 11639, 16240, 8291, 5564, 5069, 8405, 3473, 5632, 11669, 3221, 6429, 17619, 8733, 7234, 12915, 17155, 13804, 5262, 12375, 13801, 6091, 7487, 8584, 9829, 11077, 7460, 5675, 17602, 80, 2858, 13561, 17370, 5611, 9934, 14061, 3611, 17620, 16604, 3396, 6120, 14165, 840, 9561, 5417, 9320, 13396, 13724, 2211, 9232, 14406, 14459, 1947, 16429, 11300, 8362, 12594, 5413, 7895, 1814, 15580, 8299, 5640, 16565, 2466, 13523, 14194, 5938, 9053, 6584, 16948, 2766, 8429, 11979, 1877, 15544, 14100, 15987, 13325, 11882, 16193, 7438, 17366, 16798, 456, 2910, 1488, 3375, 12593, 11810, 5333, 7217, 6730, 15587, 7372, 6903, 13014, 2735, 13628, 5804, 13021, 4110, 11813, 16386, 9562, 3489, 11772, 2889, 11791, 852, 9869, 14989, 15905, 3986, 408, 2368, 514, 5764, 12291, 962, 12998, 14221, 13284, 3311, 3339, 6998, 6389, 9385, 10316, 9720, 13926, 13494, 8069, 918, 1115, 13993, 915, 2217, 17560, 10443, 924, 12714, 10501, 9765, 12331, 4819, 1191, 15160, 591, 2698, 14245, 2296, 12646, 12781, 13506, 3536, 7330, 279, 11816, 14043, 13936, 1384, 10040, 438, 8565, 16209, 4900, 6282, 4233, 744, 2498, 1392, 5360, 1590, 11049, 10608, 761, 5609, 12508, 10047, 2197, 8353, 5028, 7852, 1234, 15358, 7443, 3407, 3024, 1173, 9953, 12566, 12026, 16455, 6512, 16978, 966, 17513, 9874, 13176, 17487, 10051, 11202, 16916, 16558, 15896, 11717, 13381, 8665, 3009, 12663, 8547, 7962, 3736, 7430, 3495, 596, 6268, 17753, 17392, 12621, 314, 16233, 7338, 7545, 16208, 16126, 12410, 6263, 10361, 5945, 1403, 12609, 12577, 12673, 12755, 4532, 14758, 8425, 13342, 11196, 15685, 14169, 1391, 13375, 16631, 12519, 12062, 11712, 17318, 12637, 1079, 7794, 5327, 5672, 17799, 6436, 8605, 11283, 13424, 9490, 3749, 8243, 4831, 257, 1084, 12117, 9879, 10950, 2154, 1799, 15013, 10241, 4829, 15915, 12319, 3983, 11014, 5245, 11452, 9800, 14339, 13405, 7722, 1147, 5612, 15264, 8569, 11853, 3139, 3240, 8484, 651, 12310, 4510, 9161, 5026, 5837, 15062, 14208, 8703, 8629, 8316, 9605, 7512, 3481, 6134, 6303, 634, 775, 5601, 5003, 7877, 9913, 12560, 831, 12517, 9345, 6326, 674, 16564, 7984, 6446, 11114, 3478, 17688, 12651, 7633, 2512, 233, 16177, 428, 13800, 10454, 16247, 6480, 17409, 16066, 2222, 8202, 1261, 4839, 14071, 2506, 11415, 17749, 5268, 451, 17374, 13727, 11480, 5887, 8448, 15273, 1169, 7436, 7323, 17390, 8728, 8123, 16256, 12626, 7525, 9515, 11794, 17738, 2712, 4642, 7674, 762, 16181, 2888, 3288, 15622, 15654, 3255, 11808, 3040, 5067, 10224, 15347, 9942, 9001, 1090, 13979, 5635, 6492, 1390, 14016, 10319, 2194, 6273, 8407, 8328, 11239, 14313, 794, 14993, 14187, 10695, 11299, 16451, 13416, 10204, 15979, 4519, 9912, 17321, 4536, 12976, 6105, 14370, 9056, 15496, 16823, 10561, 6413, 11597, 1039, 13889, 11947, 669, 4487, 583, 14188, 5516, 696, 7660, 16244, 9705, 13076, 10597, 15519, 13042, 8244, 7146, 4689, 12132, 11925, 10602, 17754, 11787, 8329, 16659, 6421, 15861, 13377, 12157, 16031, 396, 6266, 14425, 12088, 2511, 6704, 8559, 10306, 16099, 7206, 14067, 10018, 4277, 418, 9621, 8846, 15068, 15046, 13077, 1774, 5488, 6259, 14155, 5614, 819, 3425, 9847, 15140, 15505, 9878, 15152, 12640, 7543, 13766, 4108, 11355, 7720, 13729, 4291, 17340, 14859, 2930, 3136, 16241, 4859, 9662, 12613, 6879, 17514, 184, 2869, 1591, 10707, 3744, 3378, 751, 4282, 638, 9109, 1677, 5378, 244, 11456, 8615, 15680, 2709, 2220, 4894, 17481, 2819, 16806, 1158, 17772, 16912, 16801, 1264, 8842, 14725, 1952, 5706, 11261, 17331, 3674, 2721, 12001, 6871, 2663, 1396, 12562, 15168, 13952, 12376, 7072, 12196, 15522, 16570, 9766, 11939, 7595, 1110, 531, 5507, 5025, 17355, 12161, 344, 12160, 4906, 5584, 3735, 12038, 16164, 10360, 14305, 3061, 14755, 10880, 10195, 10085, 856, 13720, 9941, 8871, 12546, 17315, 5662, 11839, 6906, 15834, 3256, 12104, 11223, 11891, 17591, 3743, 10550, 11994, 5831, 10949, 10351, 5325, 100, 4814, 5117, 6484, 12323, 5526, 1172, 9798, 391, 9340, 7403, 2193, 4696, 1097, 12235, 4298, 8019, 9556, 474, 12287, 14338, 4241, 3563, 8527, 8893, 14060, 2514, 5605, 8036, 12182, 7864, 72]",10
12593,Raman Research Institute,12593,"[9444, 5045, 7869, 10261, 10784, 7438, 8891, 13374]",13
12594,"Ramdev Synthetics Pvt., Ltd.",12594,"[10680, 4388, 15392, 14563, 8688, 3100, 12107, 15754, 354, 7316, 9312, 12587, 12439, 1882, 92, 3630, 13151, 8171, 8079, 12042]",11
12595,Ramesh And Co.,12595,"[1866, 12580, 4825, 14334, 14440, 1029, 16594, 3229, 3934, 9494, 3279, 15647, 837, 11305, 10943, 17245, 595, 12602, 12956, 7638, 2479, 12207, 14980, 14639, 2808, 12597, 11811, 3987, 12244, 8842, 5104, 8703, 14712, 861, 15631, 15711, 10062, 8327, 14323, 7876, 7323, 6252, 11641, 15282, 8871, 10008, 6122, 9495, 11814, 11813, 7854, 15540, 7983, 3071, 12473, 12590, 10024, 9771, 11291, 9489, 436, 1656, 6250, 7544]",13
12596,Ramesh Enterprises,12596,"[16309, 8062, 3989, 5817, 10877, 82, 12875, 13161, 4920, 8240, 4918, 9230, 9084, 12720, 12758, 15886, 12591, 11163, 1599, 7296, 10971, 6102, 12017, 15987, 1487, 984, 7091, 91, 16677, 10580, 5147, 12015, 117, 13380, 6062, 14390, 1953, 9314, 8875, 6543, 10492, 17417, 7856, 6746, 426, 941, 985, 1959]",19
12597,Ramgtex De Mexico S.A. De C.V.,12597,"[5445, 6964, 5962, 9684, 9477, 11741, 13033, 5851, 16558, 13805, 3384, 16641, 7117, 2255, 16911, 884, 10190, 7579, 12857, 9702, 13712, 1414, 1400, 15243, 9060, 1876, 202, 5891, 11962, 2744, 11427, 488, 812, 16754, 2684, 6056]",6
12598,Ramirez/Ramirez/Herminio Emigdio,12598,"[12808, 10186, 13167, 3072, 15956, 6556]",13
12599,Ramon C Alvarez S A,12599,"[13396, 1206, 8869, 118, 675, 12587, 12808]",11
12600,Ramps Logistics Ltd.,12600,"[2102, 10687, 11082, 5619, 17219, 16540, 17237, 5142, 383, 16474, 17350, 13015, 10186, 4172, 17255, 13745, 6403, 17481, 11179, 8363, 1801, 4995, 3397, 15298, 16692, 5614, 13891, 2586, 10066, 14032, 14696, 14199, 9096, 3057, 16490, 13652, 14031, 16215, 11079, 6937, 17796, 3553, 13374, 10689, 13915, 3520, 16882, 13911, 17001, 9287, 5354, 16469, 12284, 7616, 9603, 3012, 2867, 12299, 15211, 2407, 12297, 4700, 4005, 2406, 14198, 2152, 12256, 7129, 2661, 4465, 8404, 13167, 2579, 11252, 8073, 12366, 17693, 12318, 11761, 5310, 5593, 14065, 9604]",12
12601,Ramsay Mcdonald Austalia (Pty) Ltd.,12601,"[4436, 302, 17214, 15477, 561, 9159, 4708, 3325, 15047, 118, 4532, 3721, 3563, 8445]",10
12602,Ramsons Cycles (P) Ltd.,12602,"[92, 9677, 11071, 1514]",6
12603,"Ran Ting Trading Co., Ltd. Guangdong Shunde",12603,"[4916, 9632, 16255, 5719, 4481, 9130, 9442, 855, 10260, 9825, 13183, 601, 4463, 3630, 10292, 4607, 12907, 14547, 13163, 15538, 572, 11027, 8825, 4724, 16343, 4067, 2992, 13521, 16493, 9765]",10
12604,Rana Motors And Metal Works Eng Co.,12604,"[4556, 16616, 9247, 8231, 16276, 13161, 10822, 8225, 10142, 15560, 954, 1217, 8816]",11
12605,Rana Sugar Ltd.,12605,"[7854, 12587, 7380, 92, 11006, 5834, 12918, 3644, 6627, 16616]",13
12606,Ranbaxy (Malaysia) Sd. Bhd,12606,"[3630, 2378, 3644, 302, 9677, 12587, 1788, 14474]",10
12607,Randa Accessories Leather Goods Llc,12607,"[2664, 11120, 11746, 1478, 9583, 15822, 5616, 5960, 9481, 7702]",13
12608,Randall Industria E Comercio De Calcados Ltda,12608,"[7489, 4964, 840, 10810, 5454, 7456, 5213, 11204, 9151, 11578, 9933, 15108, 8445, 7781, 3147, 12658, 5791, 15365, 5294, 16926, 245, 3577, 15164, 16738, 55, 8379, 11664, 7416, 7502, 8979, 13609, 12466, 1374, 6952, 3741, 16188, 3892, 8323, 205, 4551, 3936, 9824, 4553, 13395, 1304, 14545, 15090, 630, 5877, 1200, 7494, 15030, 331, 354, 12509, 926, 10289, 15416, 2646, 7277, 4461, 16730, 4525]",18
12609,Randall Industries E Comercio De,12609,"[7781, 17588, 1255, 12745, 404, 2667, 1014, 12935, 16285, 2405, 10172, 15639, 3072, 5454, 13296, 3149, 7956, 8189, 12927, 5729, 6534, 11297, 4464, 12543, 8324, 1906, 8410, 9413, 16911, 2535, 15563, 11510, 7509, 11524, 9131, 6256, 13683, 8068, 3780, 987, 7494, 12503, 12926, 3584, 7515, 11819, 8301, 14919, 3191, 3579, 7911, 10170, 3582, 5912, 12021, 10086, 7853, 1606, 6004, 9519, 2258, 9896, 7236, 15030, 17609, 17602, 1304, 10784]",18
12610,Randall Mfg. Co. Inc.,12610,"[10003, 3740]",19
12611,Rane Brake Lining,12611,"[5609, 2213, 5747, 8231, 1453, 13692]",10
12612,Rane Brake Lining Ltd.,12612,"[12759, 6586, 13694, 7159, 15676, 354, 7282]",25
12613,Rangin Nakh Negin Boroujen Co.,12613,"[11038, 10261, 11036, 9016, 5747, 10784, 6355, 4711]",22
12614,Rania Enterprises,12614,"[4919, 12720, 15333, 17600, 329, 13899, 7815, 14733, 4961, 13771, 11534, 15173, 12860, 8506, 14382, 16677, 14909, 6470, 4346, 17197, 7790, 10296, 7091, 14390, 8238, 13017, 17157, 16414, 5979, 12717, 16732, 15096, 13317, 14812, 14418, 4918, 12596, 10580, 13073, 10750, 985, 4707, 16255, 12792, 9992, 10310, 16309, 8062, 3519, 11163]",19
12615,Rankin Usa Inc.,12615,"[13457, 10681, 15539, 14100, 11259, 16765, 4592, 12559, 5119, 2799, 16232, 5369, 17680, 7000, 923, 13708, 1001]",10
12616,Ransome Sporting Goods,12616,"[6955, 13515, 5472, 17388, 13134, 7282, 8644, 5670, 10809, 12587, 12017, 3133, 5698, 5747, 14646, 7296, 10128, 10470]",22
12617,Ranur Logistic Services,12617,"[6195, 5042, 16691, 17189, 7263, 10188, 16626, 13652, 13623, 11378, 302, 12587, 12509, 7225, 10784, 7645, 1468, 11895, 16638, 17132, 11845, 16490, 9920, 6727, 496, 2985, 2136, 12662, 14032, 16697, 10888, 11879, 16370, 15969, 12770, 5416, 8406, 16874, 14502, 6930, 6932, 1392, 10787]",12
12618,Ranyal Industries (Pvt) Ltd.,12618,"[3630, 15639, 11257, 6308, 13074, 3150, 8312, 10781, 15047, 847, 7853, 17120, 3827, 4528, 15123, 4532, 17501, 7228, 11509, 9856, 12488, 8178, 9151, 13083, 7956, 11578, 1466, 14586, 3617, 7203, 10157, 44, 6299, 3029, 14986, 17588, 15210, 420, 1992, 11403, 11205, 12543, 11741, 11321, 2901, 13202, 3699, 12124, 9085, 15252, 7438, 6374, 8979, 7446, 2892, 768, 2285, 17489, 12503, 11256, 12698, 8301, 1210, 13793, 12592, 11799, 6198, 10396, 7922, 6720, 11250, 4533, 3456, 480, 2535, 6190, 11322, 8329, 14384, 13160, 10150, 195, 2097, 7949, 1212, 13609, 16095, 9349, 12482, 15786, 17494, 7957, 9394, 17532, 4599, 16890, 2329, 7277, 17631, 10784, 10114, 9571, 3627, 11740, 12007, 17495, 7580, 9939, 3768, 8210, 14113, 1352, 10754, 8251, 11023]",18
12619,Rao Sons,12619,"[17781, 5608, 118, 292, 11071, 17616, 12592, 8121]",10
12620,Rap Conveyors Ltd.,12620,"[292, 6248, 1514, 11040, 12573, 8186, 3133]",14
12621,Rapid Cool Trading Co L L C,12621,"[15585, 12769, 17790, 14499, 4724, 17505, 13856, 12843, 488, 826, 5245, 17336, 15538, 577, 12603, 279, 14274, 12355, 1334, 14064, 16278, 9680, 4226, 4916, 14759, 5193, 13975, 14528, 1507, 13900, 5672, 17348, 16348, 616, 13202, 15050, 4064, 13167, 13284, 672, 9633, 13848, 1819, 592, 3939, 4028, 7985, 16976, 17800, 3644, 5828, 14160, 9123, 411, 15477]",10
12622,"Rare Earth Conveyors Pvt., Ltd.",12622,"[3133, 14495, 4708, 4553, 3072, 12808, 4596, 3844]",14
12623,Rasan Riss Yazd Co.,12623,"[12509, 6556, 4461, 14609, 13202]",11
12624,Rasco Bitumentechnik Gmbh,12624,"[15433, 164, 12531, 13224, 13246, 12535, 17843, 15155, 15453, 15359, 16956, 14362, 14523, 12536, 14756, 16419, 14287, 13250, 16780, 13262, 15111, 17865, 18020, 14743, 13260, 15439, 13245, 15608, 15443, 15454, 16654, 16957]",4
12625,Rased Sp A,12625,"[3605, 4938, 16252, 8592, 262, 10078, 92, 4930, 10285, 910, 11485, 7583, 9078, 16455]",19
12626,Rashid Omar Houssein,12626,"[4711, 10172, 12595, 11071]",11
12627,Rasmussen Nielsen Klaus,12627,"[11221, 3072, 7282, 8445, 2679]",13
12628,Rasoul Isfahan Co.,12628,"[3644, 14693]",10
12629,"Rass Mfg. India Pvt., Ltd.",12629,"[16999, 12587, 5747, 4463, 8979, 43, 302, 13202, 16455]",14
12630,Rathi Polybond (Pty) Ltd.,12630,"[6558, 12592, 16769, 7159, 16794, 11731, 11666, 11729]",11
12631,Rauf And Sons,12631,"[14609, 7720, 14748, 70, 4463, 8744, 12554, 7148, 5082, 3630, 3985, 4525, 9247, 8225, 15413, 8425]",15
12632,Raul Rosa Distributors Inc.,12632,"[4116, 13374, 7159, 16343, 13202, 1095, 16462, 7768, 6356, 12666, 16120, 10186, 10002, 16641, 4464, 12569, 2294, 16300, 3459, 11040, 3639, 4463, 16635]",22
12633,Raumedic Inc.,12633,"[9701, 4067, 6295, 1206, 12587, 4463, 8153, 4711]",13
12634,Ravago Distribution Sa,12634,"[9619, 7159, 12636, 6355, 16641, 7263, 311, 9865, 15800, 16148, 1780, 8229, 6356, 4461, 12635, 11733, 15932, 13202, 16908, 7261, 16255]",22
12635,Ravago Group,12635,"[10159, 3013, 12636, 5768, 7708, 11477, 6824, 14970, 17712, 12634, 2066, 9364, 12685, 1775, 12637, 1108, 2075, 2378, 16071, 1343]",20
12636,Ravago Ltd. (Hk),12636,"[12637, 10359, 233, 12634, 7670, 12146, 651, 12639, 9278, 11882, 3415, 12635, 10165]",14
12637,Ravago Mfg. India Private Ltd.,12637,"[3133, 4981, 10907, 7697, 10172, 9694, 7256, 16905, 1880, 5442, 8490, 12635, 2378, 15171, 13596, 9539, 17102, 12740, 11602, 3677, 3511, 976, 3628, 9475, 10077, 10717, 16778, 5855, 1062, 5406, 11813, 1776, 8805, 15477, 2555, 495, 5259, 4148, 6109, 12636, 2177, 17474, 5522, 415, 15349, 5834, 10127, 15026, 3305, 1649]",14
12638,Ravago SA,12638,"[17122, 15626, 14742, 16755, 14282, 13258, 17419, 16653, 14362, 17947, 15436, 16364, 14522, 13250, 16780, 17926, 16955, 18019, 16656, 13239, 15443, 15452, 16954, 11118, 16410, 15401, 13743, 17821, 15449, 15455, 14743]",4
12639,"Ravago Shah Polymers Pvt., Ltd.",12639,"[6556, 12977, 9933, 10925, 9785, 16089, 10172, 12636, 9542, 15936, 13545, 1961, 3829, 1455, 16794, 1456, 16616]",37
12640,"Ravasco Transmission & Packing Pvt., Ltd.",12640,"[12587, 8445, 13621, 34, 9247, 12670, 17202, 92, 8815, 12133, 8979, 5022, 923, 2390, 9933, 11221, 302, 3864, 12641, 2769, 12969]",10
12641,Ravasco Transmission And Packing Pv,12641,"[11013, 16343, 34, 4831, 10429, 1001, 92, 1791, 9951, 11536, 5768, 1217, 15416, 13202, 2390, 17202, 1794]",10
12642,Ravi Enterprises,12642,"[7883, 12596, 4961, 16309, 17157, 6655, 14382, 7913, 11652, 15529, 984, 10081, 4920, 6034, 13899, 2554, 16418, 13045, 3428, 14380, 7860, 12720, 13317, 16949, 4027, 985, 16343, 12792, 15683, 12614, 6695, 1453, 15082, 204, 9230, 14418, 8124, 16248, 14367, 14679, 15333, 5182, 16971]",19
12643,Ravi Industries,12643,"[8180, 9896, 17558, 2884, 7781, 6583, 6374, 13938, 12484, 8323, 12926, 15123, 10918, 16641, 8301, 13362, 5699, 12014, 15527, 9496, 12485, 2488, 13794, 9177, 465, 3033, 16434, 1005, 13736, 11323, 7775, 7861, 9492, 12745, 7444, 4360, 17729, 1035, 3029, 15164, 13062, 2672, 4415, 8002, 12755, 12089, 5683, 3617, 13201, 1466, 6719, 4105, 2920, 2892, 832, 1034, 3516, 16264, 10754, 10784, 17638, 16206, 10116, 768, 15644, 11403, 11954, 15715, 16345, 11805, 8379, 12509, 15210, 13903, 10757, 5648, 15408, 7949, 10132, 16094, 2999, 15250, 16578, 7314, 2914, 16616, 7911, 10150, 14621, 4463, 3028, 10405, 9433, 14531, 14259, 4147, 1279, 7149, 13793, 13296, 11297, 12887, 16287, 14113, 14165, 16177, 12928, 3524, 5912, 2644, 4964, 5241, 3780, 8947, 3014, 15365, 10135, 2901, 7203, 10235, 11172, 15786]",18
